Macro_S1,Macro_S2,Macro_S3,Macro_S4,Macro_S5,Macro_S6,Macro_S7,Macro_S8,Macro_S9,Macro_S10,Macro_S11,Macro_S12,Macro_S13,Macro_S14,Macro_S15,Macro_S16,Macro_S17,Macro_S18,Macro_S19,Macro_S20,Macro_S21,Macro_S22,Macro_S23,Macro_S24,Macro_S25,Macro_S26,Macro_S27,Macro_S28,Macro_S29,Macro_S30,Macro_S31,Macro_S32,Macro_S33,Macro_S34,Macro_S35,Macro_S36,Macro_S37,Macro_S38,Macro_S39,Macro_S40,Macro_S41,Macro_S42,Macro_S43,Macro_S44,Macro_S45,Macro_S46,Macro_S47,Macro_S48,Macro_S49,Macro_S50,Macro_S51,Macro_S52,Macro_S53,Macro_S54,Macro_S55,Macro_S56,Macro_S57,Macro_S58,Macro_S59,Macro_S60,Etiqueta
94.45121723927001,109.50163690640196,117.83819586506544,123.46256391366437,33.336877460584006,144.79640369367218,53.88158276333484,61.99232507182047,116.99241837175916,74.58819249430977,136.67405713809234,65.79417898728468,62.75314817930105,43.883513198072016,76.55950879063617,71.63266984306586,95.36450112456838,42.24826902531571,135.90751417306092,108.26109188216499,80.29227610136998,113.22291895488326,55.121922089853065,72.52176783529124,94.27398761724828,54.956498808964554,39.535629754317114,70.93737689017237,72.38880655979766,95.32347993089223,141.9969046383678,53.0633978250933,89.3247700992519,71.55048789168737,53.22615086902594,78.36807271730484,73.50032103247317,37.24488968618295,82.9849573607001,34.660195469724385,128.18971978247356,113.23939171321082,126.75085898541631,64.3120008515665,66.65658676837106,105.66416668814931,42.490743204959614,119.68934309694856,68.6465430827557,92.6449793893473,132.8142812551956,147.64760610458083,155.34656843096178,48.88892048897046,87.71758470604759,50.56393522496377,108.64445810397052,159.62302746106516,102.2915428602208,114.85939079814223,AFIB
96.51426175455433,78.82360423048063,107.53231068700067,80.7576819852396,32.536551914593275,115.04315708630213,73.37256876289031,59.869837647626746,94.71053133754488,64.57533851021904,117.99274608486195,81.80781502236165,82.50733302779099,45.657127368906885,81.96404548739348,93.45597443050352,118.76264719771186,28.333750051515572,146.9420783030144,89.6671456829138,68.0948269207559,93.39439896495134,57.266776136983864,55.39903591240863,70.5654294285878,47.88300128454682,29.620135996752943,71.01894732275994,74.85398299143836,68.4063887953591,130.54384117417948,42.044889621723456,72.59424331643311,61.90066611883425,64.07142034391421,60.63792567032031,72.02293625047876,37.04749694936248,65.04906722674909,35.02794644254778,96.38985431332831,73.31484380557085,92.45499496516385,44.71639581593625,64.53747258528779,108.85352280801614,40.93256632701731,138.04885355471822,53.297324228066735,80.5104405058435,93.52851107374978,120.50370070572639,130.5196580473517,56.38603025409707,83.93575770156545,51.14223489872225,95.14399318331573,115.33858075410092,88.2662160652933,114.4143038721622,NSR
102.17816009549105,71.52042959027803,118.74906282528764,118.90378377198378,35.92354603094174,112.77392203050961,78.59604274490567,69.73003428107768,109.4271607973039,87.26707802606695,115.26762568432905,84.65599045051279,89.73646614862724,50.37022575236367,100.55650821773352,102.87752926044543,136.12186280840365,39.43586534985508,135.2837854201424,99.54229856454269,75.10996392688917,109.10288380730407,62.75743501368828,47.87036113660829,82.3746889154294,66.73073719594744,34.32033904503806,69.18800878767772,78.43727312030423,61.60424865610324,132.7947339201889,41.30141327551608,53.11610695237054,81.75169497081143,69.76210639420405,56.95206125028465,86.2077645767649,42.34540383124454,53.60628987115697,44.00238783142993,99.57709024362948,80.40105228925377,120.2655946404666,43.55765294395081,66.13994166715757,114.39478439245535,45.22536222706146,157.98605105293194,68.01785525479568,83.5932523312807,110.87568851631917,108.73446683811478,119.11308332108545,56.91512958818266,94.70916421614791,63.36921516301365,81.08360468203963,114.76302601092857,69.64823718527191,103.52083694293114,AFIB
93.12666655969753,91.49418476297087,98.99246309891771,82.35553188759457,26.606354611142898,115.21891193449983,65.60805689785414,60.16826604333045,106.35698665690884,75.38282278903172,116.99859770144795,74.4593293756827,83.60316061230134,40.94637518748953,79.319769819651,93.13744978689924,122.75800238923627,31.42152746917807,145.67442056824865,85.18938765857838,74.05011380723319,70.55981883309433,63.46464293953362,60.146979714065104,66.62767867904644,55.19906962196399,26.71091512645644,72.17012966935724,61.50492866794523,65.28381135899994,134.66973385385907,43.71932207485853,80.09438473146899,59.806031582842564,67.92172755509823,70.94514100043281,79.40437701771127,27.141533113406847,65.99116794357857,25.532883309826907,101.67978942248294,73.44426094372342,104.12700407498836,45.26708206921492,66.75269714705098,118.47055466910298,37.929332833009774,144.44147001247643,39.81965403732775,80.09087916596663,89.05803767160288,126.68829093177126,132.53470013350505,61.41996410946325,90.11879091199053,40.0770147866921,103.93314652169855,122.02572126673263,89.71657825089314,116.25192500677419,NSR
111.50835472660873,76.27581290206238,115.82224772350175,111.39122964018225,33.569684440726455,119.78034553036272,84.25093588735294,73.03712537646702,100.03903398967998,80.28016851361352,115.122727458736,98.47085113220513,97.10830461335084,44.99086550016235,100.07278516366404,113.57544820885245,142.6479773014613,35.80802299056335,142.9012545385207,86.0801794853759,81.24341738311468,93.49533324760056,65.76184004860066,55.63232748618509,73.89171157262074,65.41216094259276,33.323308391849494,80.76893926363233,77.09651650034289,61.509755460813665,136.26293440727318,34.07331384573057,71.14913082775462,74.07327589631554,74.42089218434808,63.140739817523986,84.64745145999919,39.39965035595389,66.27967465136794,35.41066542284284,99.08648241670043,75.68764998789497,115.15488457601887,42.544695324536356,65.35549309573672,120.25407535876062,47.11854626590221,162.1115837096006,53.97978676421522,91.15401775081051,94.61827435684151,104.76915525863932,109.76211767912667,59.27380503409267,96.04461519295218,58.311270303481294,98.18901161699561,95.81441219150425,83.5861647660745,114.82002702816328,NSR
103.73265101190024,104.65307613419648,106.06272736637382,98.67709176821226,33.55127511223346,126.91879989434737,61.036613785402324,53.35048404158341,109.10543005928193,63.277116590224175,122.92568012692927,70.51284782573099,70.359103553717,45.68580137085934,69.01090011856591,85.62948038237411,103.6534993952859,36.243253283133306,150.5496822130539,100.0025122948423,61.7555074519927,98.30188086904631,59.98965381228803,66.68368593715174,83.11736762207923,43.49963275956475,31.516427748143307,78.50761699445266,73.2075336476208,89.16138813918313,135.51086940629256,41.24538484856265,82.97346506469894,56.06942782085174,53.52987118926018,68.98126893012329,72.91936384606855,33.68620617550697,74.95977501258534,28.321440379998034,112.36708025573564,99.06745082083027,114.5877508586608,52.68402994609395,66.75877853459124,115.45658179534536,42.22379532698239,118.5880134613932,51.044642181969856,90.5740941187086,110.02084621208408,140.25192811359352,147.6143614557817,52.13280715046083,89.60937576268465,49.77633644942495,110.42076868285854,147.03250986326654,104.59191884629625,125.25961610040875,AFIB
101.06762169822147,119.0225132858932,116.03196978660986,128.51922879312863,35.68418002994629,149.13595736850775,50.549882895134665,57.8835726097927,119.19035511937976,74.81204432906316,134.91070432830008,64.93835397305183,56.099313844778905,44.006939090666954,66.71689890969064,72.15098998961041,82.52073970774289,38.835293294951654,148.59764048945104,112.37028228628866,77.11869376857886,110.83131352458945,53.74997501744832,76.53347507623964,99.70319416201615,49.95679296513153,37.72633800978876,74.28083492999299,74.450461745738,100.82074805999912,134.17704474633334,54.40930803626662,95.31459432953636,67.38817584760676,50.14845793872916,84.31973897505519,73.24921508206161,35.156052901127126,83.74998385599945,31.148509367865042,132.1694712260539,115.4666723568898,124.8065629429916,67.10150509525528,69.54811433765383,104.56888175641227,39.66796770850158,105.90053920320642,63.17713090546218,98.10727304838169,130.03837869786963,158.0098745569802,167.3767629821807,49.0184753706626,94.41461275910841,52.75414173472251,106.14468300288785,167.90427978403898,110.34959910551008,127.09736894564674,AFIB
94.43525153920902,88.25208024712319,93.0630492053929,80.5159003216782,29.643042900171537,105.02997537149851,67.76012973216557,52.80108591751635,99.52046705200226,72.7107317414133,120.50184942141259,72.5028629053152,75.77273333997987,43.44389320789235,80.97675611721218,81.08140929146873,121.06383706405495,31.919990216345944,138.47256348501577,87.2840555260798,61.606413654646786,79.17262456485152,58.5826690132831,53.87705992114287,74.55782497081894,51.67846618746668,25.172923997140067,73.01139497609967,70.71979311017292,73.28520948278708,122.34731258631567,45.799337877941205,74.67021904626168,65.40028260944855,65.25732032252908,61.71251503803676,74.55950016973067,34.32974523965481,68.48991077927016,34.258637891974544,98.37190625383936,79.08650402535301,107.43865036253106,48.237802893435024,57.67863519861843,105.36455781460076,37.42972511994478,134.6047357784548,51.77464090124203,71.26333525311568,90.21120039668523,128.0692936329817,133.8267605441316,54.23192693413425,80.87482804043972,49.13695999574706,94.14174216474052,130.5679451789664,92.1380089158418,105.20287019634081,NSR
110.9176708396724,90.03269001587654,135.91857461645242,134.9858422791492,28.593627915911963,145.37390298761795,66.26572530756819,61.6824490443543,116.19451879467074,88.28922035102161,139.71625796147362,72.50634397176825,77.73944281041311,39.44951775993208,83.7242061151216,88.74719177079446,120.55170985989977,33.389014072894284,140.11117772008657,114.68566976663277,77.93777284818314,109.18574884382038,59.924945299702514,53.77275504316848,83.26221810774094,58.05574695086423,24.167191737439186,67.1952539618772,73.20547809310284,77.08049279768181,131.87018471784342,48.81972675568665,76.6102721224288,73.15955344711392,53.799561540203854,65.996039662067,86.76751399183368,34.71938585726544,67.77171916658988,34.850733091575236,118.21456612468829,101.59999061534707,139.17347426870643,57.85995090707838,71.55771886918461,112.9425788855186,41.37006488691258,141.60863363443585,65.80747795826792,103.77743922628538,119.72464007815444,136.4238020519485,149.97476460143238,51.906492997395915,96.2348394716855,46.32404929560203,101.45809611489005,134.6365534174943,89.07276023714138,115.11377283350738,NSR
100.96345881610374,103.37253881447653,109.22739396477898,103.1365026309409,34.690735773459835,128.24384400264327,62.3072595534187,54.61623606030196,121.07119689966606,65.13863692152691,131.20748913035402,72.24026993910768,73.64877081854785,47.7615164417746,61.439059307736,86.33747927853761,106.52139743450257,31.913460109559832,156.37280881806208,101.51595721844717,69.67481015842566,90.50058392284343,63.617895141587184,65.28377285275762,86.73144054456642,50.42245096498506,32.29334135711711,79.23687992654231,65.41833220511047,75.92131161389975,139.72750270898794,50.062026839930056,84.9541841903748,54.0724267749987,56.48887030449669,78.35482358174215,73.55745377631352,30.23838587843757,74.98664619357618,26.813596829400744,118.38089697988556,100.19085072019834,111.95484451674973,56.508188781396434,67.40423957968673,117.03534702022179,36.756560667346896,123.65698108124026,55.04425987933089,93.51481999762952,99.99670148711533,143.04105755371683,153.68682043017768,57.51402575259569,89.40928651127861,51.08223618733732,97.89138137583534,153.81002708281412,98.02475793440597,118.17395401786426,NSR
