Dist_Shapelet_1,Dist_Shapelet_2,Dist_Shapelet_3,Dist_Shapelet_4,Dist_Shapelet_5,Dist_Shapelet_6,Dist_Shapelet_7,Dist_Shapelet_8,Dist_Shapelet_9,Dist_Shapelet_10,Dist_Shapelet_11,Dist_Shapelet_12,Dist_Shapelet_13,Dist_Shapelet_14,Dist_Shapelet_15,Dist_Shapelet_16,Dist_Shapelet_17,Dist_Shapelet_18,Dist_Shapelet_19,Dist_Shapelet_20,Dist_Shapelet_21,Dist_Shapelet_22,Dist_Shapelet_23,Dist_Shapelet_24,Dist_Shapelet_25,Dist_Shapelet_26,Dist_Shapelet_27,Dist_Shapelet_28,Dist_Shapelet_29,Dist_Shapelet_30,Dist_Shapelet_31,Dist_Shapelet_32,Dist_Shapelet_33,Dist_Shapelet_34,Dist_Shapelet_35,Dist_Shapelet_36,Dist_Shapelet_37,Dist_Shapelet_38,Dist_Shapelet_39,Dist_Shapelet_40,Dist_Shapelet_41,Dist_Shapelet_42,Dist_Shapelet_43,Dist_Shapelet_44,Dist_Shapelet_45,Dist_Shapelet_46,Dist_Shapelet_47,Dist_Shapelet_48,Dist_Shapelet_49,Dist_Shapelet_50,Dist_Shapelet_51,Dist_Shapelet_52,Dist_Shapelet_53,Dist_Shapelet_54,Dist_Shapelet_55,Dist_Shapelet_56,Dist_Shapelet_57,Dist_Shapelet_58,Dist_Shapelet_59,Dist_Shapelet_60,Etiqueta
9.687497698780856,92.04214592416882,4.57518563534546,35.41708098761998,134.2770462537975,12.053618900935197,7.321918835076794,6.930695763972064,80.01003890676968,14.888081976674103,290.6095097792488,100.45673446177112,3.187071457272157,77.64377988027857,0.7674206108390689,29.44043104526815,104.70466666565429,3.9128486078063465,179.35035165460798,6.191594751831871,5.5829895433577414,124.40732830411379,41.05479372194148,315.5297653334643,86.32782746894134,4.631580004975063,31.810599899889155,25.493907282719658,1.358777341395122,223.16140376035491,19.716525089728528,76.7233147713118,3.7900128180736967,7.884259863419112,30.793788440365972,13.12290670710403,7.103083782133433,0.0,159.97400962816008,14.22534534910325,14.483753719111242,122.2398197274474,69.57471553123719,0.4239810805784627,5.101216496996792,323.55914708742586,77.4452940763941,162.7113315213194,82.40762725756232,58.2323916221704,0.0,90.334391993594,13.938073703780262,14.429593777513064,3.20673123824925,4.019025132717283,3.217107355504911,24.372421661208435,0.959588704960311,204.93400573789975,AFIB
4.738889250950886,685.382355148759,4.323982263811964,10.36620707424571,530.8652128681155,7.895878648521503,13.541041736208278,7.6808724130541535,68.27063918359637,95.6449334010933,897.6094529138435,1285.5787734501923,21.227444433980704,87.60712391100624,12.349119544922562,33.31944137484758,91.80813331470489,7.335482109632884,614.7267755886527,15.416321833280266,8.962600238821825,595.1767326266167,20.130387974583524,1254.6049318917896,988.3978346182583,8.895322779454002,28.047740390098745,27.15295303507106,4.006410967886749,773.3243161452481,23.414632371310244,89.87610121335561,11.952783125507363,22.748178811283566,66.22035454051475,17.742766655308618,10.744345867327098,5.11028211896468,733.8948945456217,91.1937763970076,11.665887414714206,596.1601031879409,56.29177804555049,1.7402925364103683,19.698977569415927,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,90.65945643555831,9.294272962592553,6.0580978560349195,117.15125473649296,2.3567638217010454,28.48584643707761,13.887407834231297,3.94998770498618,669.4046088470018,PAC
8.720201199697263,685.382355148759,3.585683092790109,21.036324875174408,530.8652128681155,7.39587965035325,10.046485931633608,3.069768298122685,90.06821293221553,95.48086841156662,897.6094529138435,1285.5787734501923,9.586488559765513,113.16377499122028,20.4798167292368,18.901950689844217,132.32997200079933,12.888154184781468,614.7267755886527,8.515792262718165,7.0254954362660875,595.1767326266167,38.22292245552742,1254.6049318917896,988.3978346182583,5.926615799874803,47.414620842356285,39.04356781493567,1.9384415135718132,773.3243161452481,27.60303023997319,135.18269470866966,3.912704336371962,7.602590470442399,49.617624742867626,22.73356879977541,16.45469388481548,4.123149542887043,733.8948945456217,99.46603581461507,21.588824860785213,596.1601031879409,88.218012953479,2.54007216944005,28.754942785514228,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,89.68547251161232,10.846531294294817,8.762511470742036,146.1358352078332,1.6067006385388787,15.019916628083083,29.341963090158945,2.046245289319594,669.4046088470018,NORMAL
32.62922702361759,685.382355148759,15.527217572239396,56.84131561495913,530.8652128681155,12.119574682478119,22.40430445943925,12.726970560914456,115.73045558575215,12.735789099954916,897.6094529138435,1285.5787734501923,2.363485821083217,72.45908543719105,69.85668448011353,29.681717772283907,80.41351990776562,5.431443540588875,614.7267755886527,1.060614722760616,8.260639622572521,595.1767326266167,51.84245596769869,1254.6049318917896,988.3978346182583,7.582493594602424,69.00251494514454,22.593858968975308,9.231292271165138,773.3243161452481,26.385622024021572,105.29379880771216,8.09208575354667,12.71343869171257,25.828275844694097,16.381056707416754,46.866476865550744,15.589424602459388,733.8948945456217,119.8925972679389,30.116587800327046,596.1601031879409,79.98162754725544,0.6627112031023891,59.981688688687704,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,66.6505163748347,37.781128659317154,38.23249691418395,157.21397353679666,5.154930267084326,1.8114211543682839,48.10104168165546,2.9586381629924126,669.4046088470018,PAC
19.31502840797983,685.382355148759,8.865790232359057,49.325431865793064,530.8652128681155,26.471974612221405,33.68969026832536,38.97874499557211,23.443388703247013,52.38258078120377,897.6094529138435,1285.5787734501923,54.56783895630611,20.422407940412114,1.9536220733924738,37.530373812257025,20.633675847812146,1.9729671665327977,614.7267755886527,39.18942436234609,58.49949972379544,595.1767326266167,43.419147470676705,1254.6049318917896,988.3978346182583,28.051944346463657,17.236090150604483,38.91896466599618,15.857473847748052,773.3243161452481,57.82520738685399,20.6890133517049,32.36743585377576,88.66026001046534,106.8547921305428,7.366735476646765,6.070669253118875,12.263453966535497,733.8948945456217,85.40765379927086,26.311784719686468,596.1601031879409,12.099439481092084,0.872053454235497,7.997256713247983,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,24.09590279323372,35.66400171418138,21.165649757864312,91.78629184032816,7.909460105780749,60.8775105586058,13.589836998618145,0.7628163327164248,669.4046088470018,NORMAL
56.0987502095723,685.382355148759,8.855322005390988,103.70337193162176,530.8652128681155,60.58641638966408,74.64866181868058,40.27768215733909,47.65990559355035,16.428725104486407,897.6094529138435,1285.5787734501923,16.40916454788671,9.759326626048662,21.64195352082522,13.530917284294285,15.335560831641123,4.5095998638314505,614.7267755886527,9.66236637157111,76.12424608178063,595.1767326266167,94.7309126005427,1254.6049318917896,988.3978346182583,4.949682317074701,21.777735997477276,44.1649823651901,2.3375558718299083,773.3243161452481,51.06307388319303,9.4831183252865,11.931276563802452,126.3956043603479,126.38801272941546,11.090125542793638,13.750849919643363,8.451641264073707,733.8948945456217,88.81815934756874,32.06010937189158,596.1601031879409,15.715832578782717,2.972360017394038,28.02516124348057,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,12.110519376568819,64.54916477465223,64.96555683540468,66.30612776245695,3.8317947034155972,20.99300377584797,34.34587951278232,9.999539568958584,669.4046088470018,NORMAL
5.32286735192445,146.22974253562893,0.0,17.46147358812035,134.30260222047536,18.899984637645527,22.829080122791858,5.934871178238725,55.33690917602251,73.32143234819694,140.0364112292195,167.11235097593283,25.15778621710161,91.53396351639391,1.614670564314128,25.887400675255705,95.22864901854999,4.340184964806577,172.22806062125892,20.64595777724495,13.242236790054228,192.27865610543844,26.57338067517767,367.47547232714334,187.96298304714276,12.048337324179043,35.77746154253225,29.492455042833058,8.508150980353754,244.2369697357437,48.32719654116183,91.72781601893954,15.811988278006428,16.290587241301907,68.33778442934424,16.518131739641287,9.617929630092183,4.425320480103442,250.09334440441154,17.271202201703325,27.45802070634902,98.34819722068983,63.09524159805079,1.7768676497706108,8.96007824242191,257.3740759641744,185.1226509735171,140.78491289611634,80.97505321924427,137.34944764280013,170.12632382241148,85.6169998164135,18.485962502571716,3.7191701066107825,17.043792733569315,2.9873563398429397,35.77649426073123,23.99772648859466,0.3937312686781366,117.67264626400643,AFIB
42.993815507720996,685.382355148759,16.263030558878448,141.05723165298824,530.8652128681155,51.51206401841124,67.00740797982472,18.16998543299086,77.01231096325978,62.45653912202651,897.6094529138435,1285.5787734501923,2.9667974515010997,98.21990242672551,51.56441689061465,8.385015022613834,85.33111989594315,16.34297451351779,614.7267755886527,1.898843434872727,43.935571632550044,595.1767326266167,100.43212351553312,1254.6049318917896,988.3978346182583,3.5882161383237356,18.314431925579974,35.11169401060823,3.1918110581779477,773.3243161452481,45.40202740700355,98.43945762523272,7.54881687556397,56.90941685098783,89.64494913516708,9.803734583605179,31.40804543435968,21.218530826431557,733.8948945456217,68.63086128464471,41.52125010584108,596.1601031879409,75.32339080632616,8.828958735313932,62.8910114630556,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,68.80921801706651,58.08411489453449,50.620902404793995,113.56802540257237,4.206204126885312,6.9828448584999245,48.06090364085284,17.497974762832822,669.4046088470018,PAC
13.397964999100594,685.382355148759,3.9541284431414847,86.33379730422214,530.8652128681155,10.555277295732292,11.382488955505638,4.721259661642289,101.0816804616946,38.544874821946856,897.6094529138435,1285.5787734501923,8.112426630162382,106.22440664433235,25.035660276997806,12.863998095914216,95.87095562474123,11.747274667294427,614.7267755886527,7.424932294036755,10.768006407129599,595.1767326266167,50.68956297471538,1254.6049318917896,988.3978346182583,4.652557128516319,58.02425507878088,46.84583321544525,2.428287040243876,773.3243161452481,29.534048848197877,137.55032627032165,2.776013561499814,7.2401639790416805,57.328476344473174,19.09207836889368,18.41204908586178,3.3929742846707196,733.8948945456217,97.20960791817329,28.947611953744783,596.1601031879409,97.72947002890383,2.159977180362454,29.962933261041822,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,92.3136740317595,16.60546124790312,10.17048041968429,145.42507527651532,1.0806704955849462,13.06114068373503,35.688834651771984,2.0789970567545413,669.4046088470018,NORMAL
51.96509892799283,685.382355148759,21.64228280257658,92.9874627545877,530.8652128681155,15.457717459139879,38.228660450575255,30.349052859663256,112.71778924333009,19.791612258893515,897.6094529138435,1285.5787734501923,2.1299852426671504,108.82425984172508,68.3636582040861,28.975231087277386,93.30351597936499,11.404780404756005,614.7267755886527,5.39463767155793,14.78340214535293,595.1767326266167,43.8836475692434,1254.6049318917896,988.3978346182583,7.396608711574534,83.86598433568064,32.50209348301258,7.807837785289277,773.3243161452481,42.8542970505979,155.69535083359423,3.376551847019306,20.516055311689623,29.534168908533537,16.818448774790493,53.380091293800994,16.978152065743657,733.8948945456217,122.86477254052475,48.15269067545242,596.1601031879409,110.53683962844553,2.347936057126084,65.64472743825539,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,89.84519194030982,48.66731538344909,58.084810715362124,136.74947869158459,4.902582489962901,3.1030823885567957,70.04871929088418,4.332777155957555,669.4046088470018,PAC
48.19971805595096,278.3331680588859,17.917980251855415,84.37770781340134,0.0,35.94655302740678,79.57125169026952,41.053880031691264,35.258577200249725,5.505776700958045,153.89269347770303,577.4417520766084,1.907412704422206,5.052057909008048,2.1295788915450173,31.69661950857813,7.291928480353368,1.7324335881878858,81.53140051895828,1.4078015324574045,72.79763723146367,73.3080974280505,75.55483876330064,87.40565202015333,374.1191494386967,6.931078888830303,19.93181944785678,30.83531544953179,4.335184992537849,253.34232335428422,36.067882041331686,4.71988169884671,5.203443775867112,90.84699099590134,58.925663798808415,10.62161478270148,5.775640533045542,8.771296607271003,230.4900385462249,34.391814364189166,41.910905474749406,236.17415166864708,7.358849020869952,0.6263503216373375,3.4203437140010493,280.75528044663974,213.3249618212714,293.4430207213684,290.8802200417037,126.83016330906204,292.4550237849664,9.72512116556655,60.52480163787903,55.519670089501304,9.120964178739053,1.435806427226592,1.698535260692705,24.39458994704886,3.6816901961503223,61.633927812903195,NSR
4.585975624690611,685.382355148759,17.221255017601745,38.65968553782447,530.8652128681155,16.558270527853665,45.10813056951055,17.009999165622585,38.21167824974838,43.27204451560886,897.6094529138435,1285.5787734501923,3.281069182369138,35.33280715000723,40.50307033420499,24.411454594017556,32.08123622822233,7.552012421760217,614.7267755886527,2.27998636073927,23.14538611086607,595.1767326266167,58.68945257642429,1254.6049318917896,988.3978346182583,9.869521569905709,12.720483593427359,20.284623178189847,5.484958720328986,773.3243161452481,6.292422396172601,35.4746479153735,9.203527647575513,42.37431868067977,79.70125875182535,8.104335090623918,33.37810866295746,27.733195892139207,733.8948945456217,68.16340704076805,8.229687242612268,596.1601031879409,15.397185852247192,2.1841396799674118,54.7804192536197,1048.3664410032684,684.8053276133163,842.6884087621486,732.9712992757101,448.3065269654491,716.2186719931688,34.40945517464226,19.051785635141957,9.879355303631483,121.1507091272944,1.8559024243461968,13.249024107576115,0.0,7.121892631886223,669.4046088470018,NORMAL
